
Incident energy;Cross section
17.73372;0.371259
17.79327;0.3581888
17.8497;0.3477925
17.90612;0.3389521
17.96254;0.3313935
18.01896;0.3248863
18.13181;0.3142075
18.24465;0.3059124
18.3575;0.2993886
18.47034;0.2941833
18.58319;0.2899793
18.69603;0.2865526
18.83395;0.2831855
18.97187;0.2805404
19.10979;0.2784833
19.24771;0.2768106
19.38563;0.275517
19.52355;0.2745528
19.79939;0.2734245
20.0;0.2732244
20.17685;0.2734715
20.3537;0.2741474
20.5195;0.2752206
20.6853;0.2768056
20.8511;0.2790354
21.01689;0.2820945
21.18269;0.286256
21.26559;0.2889479
21.34849;0.2921448
21.43139;0.2959648
21.51429;0.3005659
21.59719;0.3061616
21.68008;0.3130441
21.75193;0.3203548
21.82377;0.3292597
21.89562;0.3402795
21.96746;0.3542361
22.03931;0.3722526
22.07523;0.3832726
22.11115;0.3960044
22.14708;0.4108252
22.183;0.4282046
22.21892;0.4487687
22.25484;0.4733534
22.288;0.5006131
22.32116;0.5335526
22.35432;0.5739437
22.38748;0.624305
22.42064;0.6883365
22.43722;0.7271446
22.4538;0.7717334
22.47038;0.8233921
22.48696;0.8838361
22.50354;0.9554158
22.52012;1.041468
22.53947;1.166894
22.54914;1.24314
22.55881;1.331264
22.56848;1.434233
22.57815;1.555954
22.58782;1.70157
22.59749;1.877817
22.60717;2.093694
22.61684;2.360011
22.62651;2.6912
22.63618;3.104943
22.64585;3.622733
22.65552;4.270031
22.66519;5.076097
22.67486;6.073367
22.68005;6.699428
22.68523;7.394449
22.69041;8.164837
22.69559;9.015628
22.70596;10.97866
22.71632;13.3098
22.72669;16.02956
22.73705;19.12873
22.74741;22.58052
22.75777;26.32623
22.76952;30.81503
22.78126;35.38282
22.793;39.8141
22.80474;43.8643
22.81372;46.55037
22.8227;48.76468
22.83725;51.13104
22.85;51.79415
22.8602;51.32949
22.87564;49.01273
22.89108;45.02321
22.91028;38.43908
22.92948;31.05043
22.94721;24.37002
22.95607;21.27859
22.96493;18.41989
22.97379;15.82446
22.98265;13.50763
22.99151;11.47162
23.00037;9.70794
23.0085;8.315122
23.01662;7.122189
23.02474;6.108107
23.03286;5.25265
23.04099;4.534803
23.04911;3.936932
23.05723;3.440083
23.06535;3.028006
23.07348;2.685978
23.0816;2.402424
23.08972;2.166347
23.09784;1.968928
23.10596;1.802887
23.11408;1.662279
23.1222;1.542298
23.13032;1.439085
23.13845;1.349454
23.14657;1.271173
23.16281;1.140909
23.17906;1.036819
23.1953;0.9517724
23.21155;0.8808793
23.22779;0.8209686
23.24403;0.7696933
23.26027;0.7253747
23.27652;0.6867281
23.29276;0.6528285
23.32525;0.5962805
23.35774;0.551258
23.39022;0.5147931
23.41976;0.4872967
23.44929;0.464035
23.47883;0.4441452
23.50836;0.4269974
23.5379;0.4120884
