Incident energy;
Incident energy;
Incident energy;?(E)
398.0628;7.292557E-4
398.0934;8.429764E-4
398.1241;9.773449E-4
398.1547;0.001132307
398.1854;0.001309297
398.216;0.00150704
398.2466;0.001725296
398.2772;0.001962513
398.3293;0.002402762
398.3814;0.002872859
398.4856;0.003798558
398.5347;0.004171384
398.5837;0.004467089
398.6358;0.00467381
398.6633;0.004732098
398.69;0.004753277
398.7055;0.004749419
398.7357;0.004708235
398.7815;0.004564933
398.8253;0.004347091
398.8691;0.004066492
398.9733;0.003268784
399.0254;0.00287497
399.0775;0.002533803
399.1109;0.002357515
399.1442;0.002222941
399.1776;0.002134711
399.2109;0.002097356
399.2464;0.002116003
399.2818;0.002195757
399.3173;0.002336168
399.3527;0.002533463
399.3882;0.002783642
399.4236;0.003078107
399.4944;0.003763249
399.5694;0.004538634
399.6444;0.005235916
399.682;0.005514963
399.7195;0.005727426
399.7445;0.005827083
399.7806;0.005906334
399.8;0.005916073
399.8084;0.005913061
399.8271;0.005890675
399.8458;0.005846849
399.8893;0.005665008
399.9296;0.005404995
399.9698;0.005071274
400.0436;0.004320774
400.1173;0.003488717
400.2045;0.002539127
400.2481;0.002116231
400.2917;0.001741088
400.3353;0.001418115
400.3571;0.001276536
400.3789;0.001148018
400.4007;0.001032209
400.4225;9.286364E-4
400.4443;8.367352E-4
400.466;7.562268E-4
400.4862;6.905477E-4
400.5063;6.335175E-4
400.5264;5.842706E-4
400.5465;5.423092E-4
400.5667;5.070097E-4
400.5868;4.78298E-4
400.6069;4.556124E-4
400.627;4.386414E-4
400.6539;4.244499E-4
400.6807;4.196603E-4
400.7075;4.240348E-4
400.7343;4.376393E-4
400.7645;4.644096E-4
400.7947;5.040457E-4
400.8249;5.576428E-4
400.855;6.263342E-4
400.8852;7.122002E-4
400.9154;8.168407E-4
400.9456;9.421514E-4
400.9757;0.001089501
401.0059;0.001261665
401.0361;0.001459786
401.0663;0.001685147
401.0964;0.001937734
401.1266;0.002219593
401.1568;0.002529732
401.2171;0.003229721
401.2641;0.003842292
401.311;0.00450116
401.4049;0.005912176
401.4854;0.00715151
401.5223;0.007710099
401.5256;0.007759472
401.5336;0.007878693
401.5415;0.00799573
401.5574;0.008228998
401.56;0.008266831
401.5679;0.008381211
401.5758;0.008494693
401.5932;0.008741226
401.6105;0.008981263
401.666;0.009710705
401.7638;0.01079222
401.8259;0.01128965
401.8879;0.0115908
401.9532;0.01165843
401.9826;0.01159949
402.0147;0.01147219
402.02;0.01144505
402.0333;0.01136959
402.064;0.01115747
402.1094;0.01076007
402.2003;0.009791139
402.2514;0.009250841
402.3025;0.008800399
402.3536;0.008505071
402.4047;0.008418747
402.4559;0.008578928
402.507;0.009001617
402.5582;0.009683719
402.6093;0.01059753
402.7001;0.01265395
402.7455;0.01380106
402.7764;0.01459184
402.79;0.01493718
402.8009;0.01521131
402.8315;0.01596122
402.8808;0.01707274
402.9399;0.01816173
402.9497;0.0183094
402.9744;0.01863354
402.999;0.01888289
403.0482;0.01914039
403.0827;0.01911606
403.1197;0.01889588
403.15;0.018567
403.1587;0.01844847
403.1774;0.01815848
403.196;0.01782407
403.245;0.01674311
403.3299;0.01434154
403.4215;0.01140435
403.4673;0.009963408
403.513;0.008621801
403.5653;0.007259853
403.6176;0.006122134
403.6438;0.00564231
403.6699;0.005224078
403.696;0.004863692
403.7221;0.004558144
403.7663;0.004154068
403.8104;0.003871524
403.8545;0.003681617
403.8986;0.003555765
403.964;0.003430816
403.9999;0.003371135
404.0064;0.003360021
404.03;0.003317756
404.0479;0.003283075
404.0796;0.003214785
404.1337;0.003077141
404.2502;0.002746621
404.2919;0.00265769
404.3335;0.002613061
404.3751;0.0026338
404.4167;0.002742396
404.4386;0.002842554
404.4605;0.002976577
404.4824;0.003147555
404.5042;0.003357328
404.5261;0.003610449
404.5479;0.003906892
404.5698;0.004251273
404.5916;0.004641852
404.6353;0.005571085
404.679;0.006693237
404.7227;0.007994415
404.7664;0.009446478
404.858;0.01277177
404.9495;0.01597224
404.9953;0.01730816
405.0411;0.01835252
405.0536;0.01857735
405.0994;0.01915361
405.125;0.01929616
405.14;0.01931778
405.146;0.01931353
405.1674;0.01923852
405.1888;0.01907103
405.2342;0.01842261
405.2775;0.01746767
405.3208;0.01624076
405.4074;0.01325211
405.4939;0.01004964
405.5352;0.00859871
405.5764;0.007260944
405.6176;0.006061429
405.6588;0.00501725
405.7001;0.004132927
405.7207;0.003752113
405.7413;0.003410197
405.7619;0.003105776
405.7825;0.002837135
405.8031;0.002602311
405.8237;0.002399147
405.8485;0.002193299
405.8732;0.002026437
405.898;0.001892971
405.9227;0.001789774
405.9464;0.001714837
405.9701;0.001659938
406.0175;0.001597153
406.0649;0.001577359
406.1123;0.001580407
406.1783;0.001593785
406.2153;0.001596483
406.24;0.001594475
406.2606;0.001590164
406.3032;0.001573817
406.3687;0.001534871
406.4189;0.001504986
406.4691;0.001490513
406.5193;0.001509426
406.5444;0.001537763
406.5694;0.00158209
406.6003;0.001663181
406.6216;0.001738512
406.6428;0.001831124
406.664;0.001942894
406.6852;0.002075294
406.7065;0.002230458
406.7277;0.002408132
406.7489;0.002610007
406.7701;0.002836881
406.8126;0.003368909
406.855;0.004002522
406.8975;0.004736049
406.9399;0.005555246
407.021;0.007297469
407.102;0.009107955
407.1869;0.0108253
407.2294;0.01153026
407.2647;0.01200812
407.27;0.01207051
407.2807;0.01218864
407.3119;0.01247152
407.3558;0.01270867
407.3908;0.01276224
407.4493;0.01259967
407.4668;0.0124961
407.4973;0.01226458
407.5;0.01224129
407.5068;0.01218082
407.5135;0.01211882
407.5277;0.01198015
407.5419;0.01183283
407.5924;0.01126188
407.6834;0.01022789
407.7542;0.00961157
407.825;0.009277592
407.8452;0.009238459
407.8882;0.009231903
407.9312;0.009312896
408.0172;0.00961464
408.1032;0.009851163
408.1486;0.009850594
408.1537;0.009842951
408.1679;0.009812803
408.1821;0.009769137
408.19;0.009738806
408.2033;0.009677765
408.2387;0.009453084
408.2869;0.009002601
408.3315;0.008448281
408.3761;0.007783781
408.4723;0.00611938
408.5684;0.004415769
408.6268;0.003481991
408.656;0.003060983
408.6852;0.002674662
408.7144;0.002324548
408.7436;0.002011047
408.7728;0.001733608
408.8019;0.001491665
408.8311;0.001281616
408.8603;0.001101976
408.8895;9.501057E-4
408.9186;8.236465E-4
408.9478;7.189952E-4
408.977;6.340035E-4
409.0062;5.662469E-4
409.0353;5.137172E-4
409.0559;4.845586E-4
409.0765;4.614088E-4
409.0971;4.437905E-4
409.1177;4.313086E-4
409.1383;4.236486E-4
409.1589;4.20575E-4
409.1795;4.219271E-4
409.2001;4.276152E-4
409.2293;4.430732E-4
409.2585;4.673397E-4
409.2877;5.007533E-4
409.3169;5.438151E-4
409.3461;5.971413E-4
409.3753;6.614133E-4
409.4045;7.373241E-4
409.4336;8.251992E-4
409.4628;9.261924E-4
409.492;0.001040425
409.5212;0.001168101
409.5504;0.001309193
409.6088;0.001630208
409.6671;0.001997364
409.7564;0.002629208
409.8457;0.003312335
409.9178;0.003884279
409.9555;0.004190248
409.9658;0.004274909
409.99;0.004476019
410.0082;0.004629606
410.0397;0.004901088
410.0933;0.005382856
410.2087;0.006511132
410.2252;0.006679565
410.2665;0.007100588
410.3077;0.007508631
410.3901;0.008218579
410.4313;0.008480673
410.4725;0.008654733
410.5179;0.008725192
410.5492;0.008691885
410.56;0.008664235
410.5708;0.008628211
410.6096;0.008430017
410.6533;0.008082433
410.6971;0.007614759
410.7408;0.007049715
410.8363;0.005603107
410.9317;0.004112997
410.9755;0.003485768
411.0193;0.002919271
411.0631;0.002423866
411.1068;0.00200512
411.1287;0.001823733
411.1506;0.001660862
411.1725;0.001515866
411.1943;0.00138847
411.2162;0.001276545
411.2381;0.001179638
411.26;0.001096596
411.2818;0.001026511
411.3136;9.442717E-4
411.3385;8.942839E-4
411.3634;8.550288E-4
411.3883;8.24823E-4
411.4131;8.021562E-4
411.4628;7.732711E-4
411.5125;7.581644E-4
411.5721;7.470765E-4
411.592;7.434346E-4
411.596;7.426576E-4
411.5999;7.418812E-4
411.61;7.397739E-4
411.62;7.375306E-4
411.6459;7.308518E-4
411.6803;7.196984E-4
411.7664;6.793208E-4
411.9613;5.538545E-4
412.0071;5.294256E-4
412.0473;5.134291E-4
412.0874;5.043614E-4
412.1276;5.041445E-4
412.1677;5.150907E-4
412.1878;5.256297E-4
412.2079;5.400776E-4
412.228;5.588929E-4
412.248;5.824536E-4
412.2681;6.115562E-4
412.2882;6.467149E-4
412.3083;6.886073E-4
412.3283;7.377033E-4
412.3484;7.952817E-4
412.3685;8.619595E-4
412.3886;9.386254E-4
412.4086;0.001025742
412.4287;0.001125127
412.4488;0.001237339
412.4689;0.001363337
412.4889;0.001503317
412.509;0.001659564
412.5291;0.001832234
412.5692;0.002228518
412.6093;0.002696961
412.6494;0.003238708
412.6796;0.003693666
412.7097;0.004184329
412.7699;0.005258266
412.8903;0.00755969
412.9477;0.008575902
413.005;0.009432184
413.0681;0.01011597
413.0795;0.01020622
413.1109;0.01039968
413.13;0.01047785
413.141;0.01050957
413.1746;0.01054887
413.22;0.01047868
413.3108;0.01006001
413.4016;0.009626482
413.447;0.009550616
413.4924;0.009638813
413.5464;0.0100102
413.6003;0.01070265
413.6542;0.01171644
413.7081;0.01301387
413.8046;0.01579862
413.8556;0.01733572
413.8613;0.01750388
413.8766;0.01794858
413.8919;0.01838129
413.9;0.01860458
413.9109;0.01889784
413.9455;0.0197638
413.9961;0.02080836
414.0096;0.02103484
414.0163;0.02113839
414.0349;0.02139411
414.0535;0.0216019
414.0906;0.02186968
414.1075;0.02192676
414.1378;0.02193011
414.16;0.02185568
414.1684;0.02181157
414.1974;0.0215973
414.2427;0.02109833
414.3233;0.01990594
414.4039;0.01867605
414.4845;0.01776079
414.5046;0.01760734
414.5475;0.01738826
414.5903;0.01730943
414.6759;0.01747239
414.7616;0.01783465
414.7817;0.01792207
414.8195;0.01807975
414.85;0.01820343
414.8587;0.01823933
414.8776;0.01832065
414.8964;0.0184095
414.9465;0.01872725
414.9898;0.01917981
415.0331;0.01991452
415.0665;0.0207556
415.0998;0.02190079
415.1332;0.02341885
415.1665;0.02535737
415.1999;0.02777562
415.2332;0.03069304
415.2665;0.03413235
415.2998;0.03808853
415.3532;0.04542881
415.4065;0.05373793
415.4599;0.06261766
415.5132;0.07146301
415.5699;0.08011029
415.6266;0.08717346
415.6799;0.0917219
415.7166;0.09343234
415.7471;0.0938953
415.75;0.09389296
415.7589;0.0938353
415.7921;0.09295122
415.8431;0.08960674
415.8871;0.08496845
415.9311;0.07898262
416.0099;0.0659605
416.0887;0.05176358
416.1675;0.03825939
416.2069;0.03219813
416.2462;0.02675191
416.2856;0.02194411
416.325;0.01780213
416.3644;0.01430704
416.3841;0.01278944
416.4037;0.01142272
416.4269;0.009978974
416.4501;0.008710887
416.4733;0.007604206
416.4964;0.006648313
416.5196;0.005820644
416.5428;0.005111699
416.566;0.004508156
416.5891;0.003999492
416.6146;0.003531094
416.6401;0.003146755
416.6656;0.002833799
416.6911;0.002580998
416.7166;0.002378532
416.7421;0.002217912
416.7676;0.002091885
416.793;0.001994673
416.8185;0.001920442
416.844;0.001865469
416.8949;0.001800852
416.9412;0.001782704
416.9574;0.001784106
416.98;0.00179248
417.0003;0.001806487
417.028;0.001836193
417.0786;0.001927901
417.12;0.002050318
417.1637;0.002245262
417.1856;0.002376673
417.2074;0.002535605
417.2293;0.002728784
417.2511;0.002960493
417.273;0.003239829
417.2948;0.003572111
417.3225;0.004086381
417.3501;0.004720335
417.3777;0.005498628
417.4053;0.006446894
417.4295;0.007440312
417.4537;0.008606265
417.4779;0.009966035
417.502;0.01153454
417.5262;0.01334677
417.5503;0.01540922
417.5745;0.01775952
417.5986;0.02039684
417.6228;0.02335912
417.6469;0.02663432
417.6711;0.03025769
417.6952;0.03420194
417.7435;0.04309436
417.7918;0.05319428
417.8402;0.06427745
417.8885;0.07591326
417.9851;0.09878155
418.0357;0.1092015
418.0863;0.1176048
418.1415;0.1237543
418.1553;0.1247317
418.1811;0.1259207
418.2;0.1262536
418.2109;0.1262371
418.2484;0.1250242
418.2903;0.121626
418.3322;0.1162664
418.374;0.1092606
418.4273;0.09850656
418.4806;0.08649203
418.6024;0.05859271
418.667;0.04551364
418.6936;0.04069729
418.7247;0.03552946
418.73;0.03469956
418.7433;0.03268238
418.7782;0.02783056
418.8019;0.02489209
418.8255;0.02224063
418.8474;0.0200137
418.8693;0.01799904
418.8912;0.01618339
418.9131;0.01455288
418.9367;0.01298683
418.9603;0.01160185
418.9839;0.01038088
419.0075;0.009307653
419.0311;0.008366909
419.0547;0.007544521
419.0783;0.006827593
419.1019;0.006204495
419.1356;0.005457116
419.1693;0.004854289
419.203;0.004374997
419.2367;0.004002738
419.2637;0.003773305
419.2907;0.003600174
419.3177;0.003480544
419.3446;0.003413445
419.3716;0.003399005
419.3985;0.003439832
419.4255;0.003540815
419.4524;0.003708068
419.4845;0.004008026
419.5165;0.004436149
419.5485;0.005021037
419.5805;0.005797934
419.5966;0.006274767
419.6126;0.006813813
419.6286;0.007424636
419.6446;0.008114594
419.6606;0.00889161
419.6766;0.009764165
419.6926;0.01074128
419.7086;0.01183248
419.7247;0.0130558
419.7407;0.01440652
419.7727;0.01755525
419.8047;0.02137512
419.8367;0.02595662
419.8688;0.03140571
419.9008;0.03776823
419.9328;0.04512544
419.9648;0.05352259
419.9969;0.06300904
420.0289;0.07351007
420.0609;0.08499836
420.0929;0.09737448
420.1569;0.1241565
420.2209;0.1521273
420.2884;0.1803131
420.3558;0.2040239
420.3912;0.2136763
420.4265;0.2208964
420.4333;0.2219867
420.4493;0.2241501
420.4653;0.2257362
420.4857;0.2269014
420.5;0.2271378
420.5087;0.2270465
420.5268;0.226288
420.5448;0.2247796
420.5882;0.2181595
420.6279;0.208695
420.6676;0.1964362
420.711;0.1805036
420.7543;0.1627731
420.8844;0.1067111
420.9133;0.09504564
420.9639;0.07620749
421.0009;0.06394101
421.01;0.06113482
421.0162;0.05927158
421.0369;0.05333825
421.0576;0.0478479
421.0807;0.04223875
421.1038;0.0371629
421.1289;0.03222908
421.1539;0.02788568
421.1789;0.02407473
421.2039;0.02075551
421.2309;0.0176738
421.2578;0.0150701
421.2848;0.01287145
421.3117;0.01104292
421.3425;0.009331323
421.3733;0.00796475
421.4041;0.006884682
421.4349;0.006040227
421.4426;0.005860688
421.4696;0.005317306
421.4965;0.004892161
421.5302;0.004494188
421.55;0.004319009
421.5586;0.004254814
421.5871;0.004088456
421.611;0.003998871
421.6349;0.00395076
421.678;0.003963312
421.7091;0.004052739
421.7401;0.004215336
421.7712;0.004463246
421.8022;0.004811217
421.8214;0.005086652
421.8405;0.005413654
421.8596;0.005800857
421.8787;0.006256618
421.8979;0.006793402
421.917;0.007416245
421.9361;0.008139487
421.9552;0.008976088
421.9744;0.009945628
421.9935;0.01105345
422.0126;0.01232078
422.0317;0.01376527
422.0509;0.01541469
422.07;0.01727142
422.0891;0.01936372
422.1082;0.02171221
422.1274;0.02435224
422.1465;0.02727709
422.1669;0.03075276
422.1872;0.03459478
422.2075;0.03884067
422.2278;0.04350936
422.2482;0.04864295
422.2685;0.0542031
422.3091;0.06669926
422.3498;0.0810497
422.3904;0.09706723
422.431;0.1145453
422.4716;0.133113
422.5529;0.1714497
422.6342;0.2068286
422.6796;0.2231004
422.725;0.2356516
422.7489;0.2404944
422.7871;0.2454397
422.8171;0.2467899
422.82;0.2467999
422.8288;0.2466999
422.8628;0.2444817
422.9097;0.2368047
422.9484;0.2267796
422.987;0.2139309
423.0587;0.1844567
423.1304;0.1511263
423.2298;0.1056662
423.2795;0.0854312
423.3291;0.06768931
423.365;0.05652329
423.4009;0.04678426
423.4368;0.03842979
423.4726;0.03139393
423.5001;0.02679833
423.5194;0.02395857
423.5387;0.0214128
423.547;0.02040304
423.57;0.01785408
423.5878;0.01611517
423.6077;0.0143906
423.6275;0.01288362
423.6572;0.01096882
423.6868;0.009416243
423.7183;0.008089329
423.7498;0.007038056
423.7813;0.006209961
423.8128;0.005560855
423.8443;0.00505414
423.8758;0.004659974
423.9073;0.004354373
423.9388;0.004118319
423.9703;0.003936906
424.0018;0.003798574
424.0333;0.003694431
424.0648;0.003617681
424.0945;0.003565737
424.1241;0.003530293
424.1557;0.003507552
424.1872;0.003498041
424.2502;0.003511267
424.3762;0.003633381
424.4244;0.003705383
424.4725;0.003788447
424.517;0.00387446
424.5355;0.003912729
424.56;0.003965688
424.5782;0.004006736
424.6098;0.004081582
424.6388;0.004154476
424.676;0.004254388
424.7132;0.004362295
424.7629;0.004520802
424.8125;0.004698184
424.9118;0.005126071
424.9615;0.005385708
425.0111;0.005681992
425.0607;0.00602143
425.0855;0.006209497
425.1103;0.00641111
425.1558;0.006820071
425.2013;0.007286934
425.2468;0.007822932
425.2923;0.008443872
425.3378;0.009172954
425.3833;0.01004516
425.4288;0.01111386
425.4743;0.01246047
425.5002;0.01339598
425.5261;0.01449106
425.552;0.015784
425.5778;0.01731583
425.6005;0.01891044
425.6232;0.02078532
425.6356;0.02194753
425.66;0.02456763
425.6803;0.02713801
425.6992;0.02990548
425.7181;0.03308961
425.7483;0.03919645
425.7785;0.04681047
425.8002;0.05339669
425.8219;0.06107169
425.8436;0.06998806
425.8653;0.08031117
425.887;0.09221826
425.9087;0.1058971
425.9304;0.1215441
425.952;0.1392744
425.9728;0.1585699
425.9935;0.180118
426.0143;0.2043023
426.035;0.2310561
426.0558;0.2607922
426.0765;0.2933602
426.118;0.3680168
426.1595;0.4555602
426.201;0.555903
426.2425;0.6681825
426.284;0.7906484
426.3746;1.079096
426.4651;1.360278
426.5142;1.491744
426.5632;1.598005
426.6047;1.663831
426.6386;1.699216
426.6671;1.715619
426.67;1.716601
426.679;1.718846
426.7138;1.716291
426.7618;1.685254
426.8014;1.638823
426.8409;1.577806
426.9144;1.440716
426.9879;1.298325
427.0445;1.20121
427.101;1.123394
427.1462;1.076736
427.183;1.048482
427.2197;1.027679
427.2932;1.000511
427.3667;0.9775247
427.4062;0.9607217
427.4091;0.9592759
427.4169;0.9552219
427.4246;0.9509736
427.44;0.9416986
427.4569;0.9302507
427.4848;0.9082499
427.5368;0.8564749
427.5838;0.7979885
427.6307;0.7301785
427.8187;0.4208404
427.8682;0.3457643
427.9177;0.2786582
427.9672;0.2208996
427.9919;0.1957751
428.0166;0.1731258
428.0414;0.1528369
428.0661;0.1350021
428.0908;0.1194391
428.1155;0.1060322
428.1403;0.0946089
428.165;0.08512048
428.1897;0.07737085
428.2144;0.07121162
428.2342;0.06732288
428.254;0.0642859
428.2738;0.06202708
428.2935;0.06048088
428.3331;0.05921332
428.3726;0.05996186
428.427;0.06338237
428.4814;0.06850377
428.5902;0.07969019
428.6298;0.08298063
428.6693;0.08541898
428.7114;0.08687861
428.7262;0.08708354
428.75;0.08706098
428.7714;0.0866646
428.8071;0.08521433
428.8686;0.08053056
428.9301;0.07350749
428.9915;0.06487196
429.0595;0.05441099
429.1274;0.04406233
429.1954;0.03465445
429.2294;0.03049114
429.2633;0.02675248
429.3022;0.02298802
429.341;0.01978633
429.3798;0.01710682
429.4186;0.01490138
429.4575;0.01310629
429.4963;0.01166554
429.5028;0.01145366
429.5182;0.01098168
429.5336;0.01054873
429.5644;0.009784928
429.5966;0.009106723
429.62;0.008674918
429.6456;0.008248662
429.678;0.007762194
429.7211;0.007179153
429.7372;0.006974423
429.7911;0.006321863
429.8126;0.006071602
429.8988;0.005109651
429.985;0.004225185
430.0281;0.003823791
430.0712;0.003456053
430.1143;0.003125199
430.1573;0.002833353
430.2004;0.002578912
430.2435;0.002360844
430.2812;0.002197658
430.3189;0.002057663
430.3475;0.001965303
430.35;0.001957752
430.3583;0.001933255
430.3665;0.001909896
430.3829;0.001865579
430.4157;0.001785804
430.461;0.001692493
430.5063;0.001615269
430.5516;0.001550908
430.5969;0.001496876
430.6422;0.001451351
430.6874;0.001413287
430.7327;0.001382087
430.778;0.00135813
430.8007;0.001349146
430.8233;0.001342467
430.8459;0.001338311
430.8685;0.001337001
430.8912;0.001338942
430.9138;0.001344569
430.9365;0.001354463
430.9591;0.001369133
430.9818;0.001389386
431.0044;0.00141579
431.027;0.001449235
431.0496;0.001490606
431.0723;0.001541087
431.0949;0.001601232
431.1176;0.001672611
431.1402;0.001755652
431.1629;0.001852146
431.1855;0.001962273
431.2081;0.002087396
431.2307;0.0022284
431.2533;0.002386051
431.2759;0.002560958
431.3127;0.002883676
431.3495;0.003253606
431.3863;0.003669176
431.4231;0.004126482
431.4967;0.00513795
431.5703;0.006206562
431.6325;0.007071214
431.6947;0.007821079
431.7626;0.008429218
431.8022;0.008658044
431.8078;0.008682352
431.8226;0.00873685
431.8374;0.008777198
431.84;0.00878283
431.8466;0.008795182
431.8531;0.008804635
431.8673;0.008816024
431.8815;0.008814951
431.9279;0.008729726
432.005;0.008359344
432.1695;0.007173325
432.2106;0.006904461
432.2312;0.006782944
432.3084;0.006414869
432.3855;0.006167816
432.4627;0.005980052
432.5038;0.005876492
432.5064;0.005869459
432.5135;0.00584987
432.5206;0.00582968
432.5348;0.005787293
432.54;0.005771045
432.5557;0.005719394
432.582;0.005623246
432.631;0.005407762
432.6753;0.005169365
432.7196;0.004890711
432.7569;0.004628508
432.8268;0.004086962
432.8571;0.003839846
432.88;0.00365117
432.9028;0.003463279
432.939;0.003168239
433.0112;0.002609262
433.0602;0.002265149
433.1091;0.001958102
433.158;0.001691361
433.1825;0.001573511
433.2069;0.001466727
433.2452;0.001320302
433.2835;0.001199296
433.3218;0.001102875
433.36;0.00103013
433.3983;9.794342E-4
433.4366;9.496191E-4
433.4749;9.391553E-4
433.5131;9.463153E-4
433.5471;9.659628E-4
433.5811;9.965939E-4
433.613;0.001033878
433.6449;0.001077929
433.7087;0.001179804
433.7725;0.001288141
433.8363;0.001388016
433.8788;0.001442758
433.9213;0.001483755
433.9681;0.001509598
433.9851;0.001513475
434.01;0.001513618
434.0307;0.001508673
434.0598;0.001493993
434.1131;0.001444697
434.1687;0.00136596
434.2243;0.001265697
434.3985;9.002201E-4
434.4421;8.150301E-4
434.4856;7.376464E-4
434.5292;6.690398E-4
434.5727;6.101711E-4
434.6066;5.709923E-4
434.6405;5.375221E-4
434.6744;5.094871E-4
434.7082;4.866001E-4
434.7421;4.683472E-4
434.776;4.544317E-4
434.8099;4.445264E-4
434.8437;4.38395E-4
434.8813;4.358056E-4
434.9188;4.376859E-4
434.9563;4.443123E-4
434.9938;4.563011E-4
435.0313;4.7466E-4
435.0688;5.008557E-4
435.1063;5.368843E-4
435.1438;5.853372E-4
435.1825;6.518091E-4
435.2212;7.392958E-4
435.2599;8.528918E-4
435.2671;8.773624E-4
435.29;9.629847E-4
435.3105;0.001050521
435.3406;0.001199813
435.3706;0.001376001
435.3992;0.001572287
435.4278;0.001798845
435.4564;0.00205803
435.485;0.002351848
435.5068;0.00260003
435.5368;0.002976693
435.5668;0.003394321
435.5968;0.003852248
435.6267;0.004346916
435.6567;0.004878526
435.6867;0.005441026
435.7466;0.006632078
435.8229;0.008193406
435.8992;0.00965194
435.9646;0.01068625
435.9919;0.01103253
436.0219;0.01134403
436.03;0.01141489
436.0409;0.01150098
436.0755;0.01170149
436.1261;0.01178804
436.1396;0.01176907
436.1733;0.01164548
436.2341;0.01116119
436.2408;0.01108876
436.2557;0.01091525
436.2706;0.01072539
436.29;0.01045539
436.2984;0.01033103
436.327;0.009877429
436.3712;0.009100708
436.4497;0.007587936
436.5283;0.00605574
436.6068;0.004660813
436.6486;0.004012889
436.6903;0.003447774
436.732;0.002971825
436.7737;0.00259035
436.7946;0.002435772
436.8155;0.002306011
436.8364;0.00220124
436.8572;0.002121888
436.8781;0.002067249
436.8989;0.002037856
436.9198;0.002033391
436.9406;0.002053825
436.9603;0.002095953
436.9799;0.002159708
436.9996;0.002245548
437.0192;0.002352348
437.0389;0.002480871
437.0585;0.002629408
437.0978;0.002987219
437.1371;0.003420371
437.1763;0.003920004
437.2156;0.004478858
437.2549;0.005083548
437.3334;0.006369744
437.461;0.008390856
437.5248;0.009232523
437.5567;0.009591592
437.5848;0.009871142
437.59;0.00991906
437.6033;0.01003622
437.6354;0.01028753
437.6838;0.01058679
437.7887;0.01096469
437.8371;0.01104703
437.8693;0.01107849
437.9379;0.01109297
438.0065;0.01103728
438.0791;0.01089119
438.0872;0.01086879
438.1063;0.01081101
438.1254;0.01074634
438.15;0.01065327
438.1585;0.01061869
438.1903;0.0104794
438.2383;0.01024617
438.3241;0.009811986
438.4099;0.009459628
438.4957;0.009286476
438.5159;0.009275463
438.5589;0.009285263
438.6018;0.009329075
438.6876;0.009439443
438.7634;0.009434849
438.8038;0.009346895
438.8063;0.009338997
438.8134;0.009314904
438.8205;0.00928831
438.8347;0.009227432
438.84;0.009202031
438.8533;0.00913176
438.8821;0.008947117
438.9278;0.008563423
439.0111;0.00761002
439.1027;0.006324506
439.1485;0.005664327
439.1942;0.005039163
439.2275;0.004622824
439.2608;0.004251592
439.2941;0.003934414
439.3274;0.003678344
439.3524;0.003529358
439.3774;0.003419018
439.4024;0.003347979
439.4273;0.003316264
439.4606;0.003333465
439.4939;0.003415648
439.5272;0.003557474
439.5605;0.003751815
439.6271;0.004261761
439.6937;0.004860928
439.7562;0.005418529
439.8186;0.005889771
439.8769;0.006192175
439.9184;0.006302687
439.9471;0.006322535
439.95;0.006321891
439.9588;0.00631694
439.9901;0.006262876
440.0405;0.006059464
440.0836;0.005781026
440.1266;0.00542213
440.2033;0.004639372
440.2799;0.003776272
440.3566;0.002943545
440.3949;0.002568408
440.4332;0.002231614
440.4716;0.001938106
440.5099;0.001692956
440.5482;0.001496983
440.5865;0.001350209
440.6153;0.001271492
440.644;0.001219029
440.6728;0.001191184
440.7015;0.001186633
440.7207;0.001195663
440.7399;0.001213715
440.7782;0.001274227
440.8106;0.001347677
440.8429;0.001437575
440.8753;0.001540792
440.9076;0.001652814
441.0369;0.002111081
441.0824;0.002243567
441.1279;0.002345117
441.1758;0.002410641
441.1974;0.002424783
441.22;0.002428878
441.2378;0.002424327
441.2649;0.002404329
441.31;0.002337372
441.3531;0.002237623
441.3961;0.002109053
441.4986;0.00172978
441.601;0.001338042
441.6584;0.001150067
441.6871;0.001069944
441.7158;0.001000483
441.7445;9.42354E-4
441.7732;8.959114E-4
441.8019;8.612085E-4
441.8305;8.380753E-4
441.8633;8.249708E-4
441.8961;8.251298E-4
441.9289;8.370818E-4
441.9945;8.890655E-4
442.1256;0.001044796
442.1748;0.001098104
442.2239;0.001138152
442.269;0.001159165
442.2854;0.001162515
442.31;0.001162983
442.3306;0.001159081
442.362;0.001145579
442.4161;0.001101687
442.4703;0.001034426
442.5244;9.491722E-4
442.7011;6.238158E-4
442.7453;5.484245E-4
442.7894;4.805577E-4
442.8336;4.2133E-4
442.8777;3.718562E-4
442.9233;3.312052E-4
442.9461;3.149081E-4
442.9689;3.012753E-4
442.9917;2.902777E-4
443.0145;2.818804E-4
443.0373;2.760466E-4
443.06;2.727488E-4
443.0942;2.724371E-4
443.1284;2.776358E-4
443.1626;2.882616E-4
443.1968;3.042386E-4
443.231;3.254801E-4
443.2652;3.518655E-4
443.2994;3.832134E-4
443.3336;4.192521E-4
443.402;5.03711E-4
443.4704;6.004127E-4
443.6071;7.999812E-4
443.6613;8.687856E-4
443.7154;9.255535E-4
443.7639;9.645336E-4
443.7866;9.788545E-4
443.81;9.911877E-4
443.8328;0.001001108
443.8689;0.001013586
443.9324;0.001032612
443.9748;0.001050985
444.0172;0.001082562
444.0596;0.001136723
444.1019;0.001224252
444.1253;0.001291536
444.1486;0.001374706
444.1719;0.001476333
444.1952;0.001598781
