Incident energy; cross section
9.949795,9.969949
10,10.91152
10.05194,12.08505
10.10388,13.52037
10.15582,15.29255
10.20775,17.50204
10.25969,20.29079
10.28566,21.96931
10.31163,23.88689
10.3376,26.08891
10.36357,28.62971
10.38954,31.57712
10.4155,35.01604
10.44634,39.89611
10.47718,45.87479
10.50802,53.28969
10.53886,62.61069
10.55428,68.18406
10.5697,74.50475
10.58512,81.70553
10.60054,89.95
10.61596,99.44078
10.63138,110.4294
10.6468,123.2284
10.66221,138.2151
10.67844,156.9033
10.69467,179.2589
10.7109,206.148
10.72713,238.6249
10.74088,271.4301
10.75462,309.9462
10.76836,355.06
10.7821,407.5709
10.79585,468.1171
10.80959,536.7973
10.82333,613.2001
10.83707,695.9957
10.84844,767.676
10.85981,840.1844
10.88254,977.6096
10.89391,1036.872
10.90527,1085.934
10.91664,1122.378
10.928,1144.261
10.94013,1150.413
10.95832,1126.448
10.9765,1067.181
10.9941,984.7114
11.01169,887.8305
11.02928,786.2199
11.04687,687.6483
11.06446,597.2463
11.08205,517.6119
11.09964,449.3838
11.11723,391.9508
11.12959,357.3925
11.14194,327.0724
11.15429,300.4592
11.16664,277.0806
11.17899,256.5078
11.19134,238.3608
11.21604,208.0652
11.24075,184.0571
11.26545,164.811
11.29015,149.2088
11.31485,136.4541
11.34779,122.892
11.38073,112.3919
11.41367,104.2844
11.4466,98.12158
11.47954,93.61108
11.51248,90.59582
11.54542,89.03569
11.56189,88.82438
11.57835,89.02489
11.59976,89.97368
11.62117,91.8394
11.63188,93.18625
11.64258,94.85998
11.65329,96.91751
11.66399,99.42461
11.6747,102.4772
11.6854,106.1896
11.69611,110.7277
11.70681,116.2924
11.71752,123.1675
11.72822,131.6891
11.73358,136.7108
11.73893,142.3047
11.74428,148.5458
11.74963,155.5031
11.75705,166.4715
11.76446,179.1254
11.77187,193.6525
11.77928,210.1946
11.78669,228.8397
11.7941,249.5969
11.80151,272.3711
11.80892,296.9382
11.81428,315.622
11.81963,334.8239
11.83033,373.9028
11.84104,411.8865
11.85174,445.8569
11.86052,468.6288
11.86929,485.0782
11.87806,493.9147
11.88683,494.2301
