
Incident energy; Cross section
6.768138;48.06293
6.778353;52.13208
6.788569;56.88251
6.798785;62.42931
6.809001;68.896
6.819216;76.40482
6.830113;85.68571
6.84101;96.36053
6.854097;111.0124
6.867183;127.4039
6.880269;144.8994
6.893355;162.436
6.906442;178.5771
6.919528;191.6892
6.932614;200.2438
6.9457;203.1454
6.9592;199.8006
6.9727;190.473
6.9862;176.3922
6.9997;159.2505
7.015638;137.4761
7.031575;116.3243
7.047513;97.36298
7.06345;81.29076
7.079388;68.15387
7.095325;57.63832
7.111262;49.29204
7.127199;42.66586
7.140126;38.28655
7.153053;34.61589
7.16598;31.51808
7.178906;28.8848
7.191833;26.62931
7.20476;24.68329
7.230613;21.51333
7.256467;19.06031
7.28232;17.12309
7.308174;15.56779
7.334027;14.30198
7.365964;13.03907
7.397901;12.02214
7.429838;11.1882
7.461775;10.49793
7.525649;9.443497
7.589522;8.704003
7.653396;8.190087
7.717269;7.851389
7.781143;7.661365
7.845016;7.610406
7.918015;7.729827
7.991013;8.073028
8.036638;8.432934
8.082262;8.940801
8.127886;9.643694
8.17351;10.61215
8.196322;11.23191
8.219134;11.97207
8.241946;12.86337
8.264758;13.94557
8.28757;15.27224
8.310382;16.91801
8.333194;18.98993
8.356006;21.64739
8.374256;24.35675
8.392505;27.78722
8.410755;32.22401
8.41988;34.94738
8.429004;38.10073
8.438129;41.77711
8.447254;46.09145
8.456379;51.18676
8.465503;57.23774
8.474628;64.45676
8.483753;73.09014
8.492878;83.41531
8.502002;95.72497
8.509607;107.7098
8.517211;121.4142
8.524815;136.9399
8.532419;154.3202
8.540692;175.2638
8.548965;198.0942
8.557238;222.3798
8.56551;247.4764
8.573783;272.5464
8.582055;296.5737
8.590328;318.451
8.5986;337.046
8.6104;355.8841
8.6222;363.7155
8.634;359.5696
8.6458;343.9811
8.654189;326.9477
8.662577;306.0868
8.679353;257.4821
8.696129;207.0528
8.712905;161.4714
8.724558;134.5732
8.736211;111.9764
8.747864;93.47287
8.759517;78.57823
8.77117;66.70012
8.782823;57.25196
8.794476;49.71498
8.806128;43.66207
8.816228;39.35297
8.826327;35.73341
8.836426;32.66873
8.846525;30.05397
8.856624;27.80692
8.866723;25.86291
8.886921;22.68919
8.907119;20.23262
8.927317;18.29589
8.947515;16.74591
8.967713;15.49102
8.998788;13.99339
9.029862;12.88571
9.060936;12.06389
9.09201;11.45572
9.123085;11.01085
9.154159;10.69692
9.216307;10.38639
9.266026;10.39375
9.315745;10.60985
9.365464;11.05008
9.415182;11.78129
9.439671;12.30058
9.464159;12.9821
9.488647;13.90878
9.513135;15.23694
9.52538;16.13708
9.537624;17.26578
9.549868;18.69685
9.562112;20.5195
9.574356;22.83155
9.5866;25.72387
9.598844;29.25469
9.611088;33.41557
9.626413;39.33072
9.640774;45.16751
9.655134;50.63719
9.669494;54.98279
9.683854;57.51336
9.69151;57.95885
9.70108;57.58446
9.71065;56.21655
9.718307;54.4847
9.725963;52.28351
9.733619;49.72123
9.741275;46.91455
9.756588;41.02228
9.7719;35.39545
9.786157;30.84562
9.800413;27.14171
9.814669;24.2766
9.828925;22.13804
9.843182;20.57432
9.857438;19.43845
9.871694;18.60827
9.88595;17.99159
9.914463;17.15491
9.942975;16.60756
10.0;15.83811
10.03863;15.37633
10.07725;14.89454
10.1545;13.81091
10.309;11.36114
10.4109;9.782734
10.46185;9.060987
10.5128;8.399658
10.56375;7.799862
10.6147;7.260378
10.66565;6.778467
10.7166;6.350282
10.76755;5.971445
10.8185;5.637464
10.86945;5.343993
10.9204;5.08699
10.97135;4.862795
11.0223;4.668152
11.07325;4.500211
11.12419;4.356544
11.21322;4.15757
11.30224;4.017703
11.39127;3.930966
11.48029;3.893964
11.55151;3.899423
11.62273;3.936703
11.69395;4.007651
11.76516;4.115508
11.84529;4.28742
11.92541;4.523539
12.00553;4.840774
12.08565;5.265324
12.16577;5.838532
12.20583;6.199381
12.24589;6.623527
12.28595;7.128549
12.32601;7.740234
12.36607;8.491486
12.40613;9.426672
12.43729;10.32141
12.46845;11.40822
12.49961;12.74645
12.53077;14.41979
12.56193;16.54319
12.57751;17.81917
12.59309;19.26644
12.60867;20.90814
12.62425;22.76736
12.63983;24.86486
12.6554;27.21402
12.6732;30.21434
12.691;33.52971
12.723;40.05582
12.755;46.59895
12.771;49.50006
12.787;51.92474
12.803;53.71759
12.819;54.76396
12.83488;55.00973
12.85473;54.23259
12.87457;52.41394
12.89441;49.8373
12.91425;46.84168
12.94765;41.74359
12.98105;37.54853
12.99775;35.99434
13.01445;34.85018
13.03115;34.12929
13.04784;33.83784
13.06239;33.93876
13.07694;34.37925
13.09149;35.17516
13.10603;36.35167
13.12058;37.9503
13.13512;40.02704
13.14967;42.66764
13.16421;45.98541
13.17876;50.15104
13.19331;55.40185
13.20786;62.08888
13.2224;70.72891
13.22968;76.02273
13.23695;82.12112
13.24423;89.20186
13.2515;97.44057
13.25878;107.0951
13.26605;118.4182
13.27332;131.7492
13.28059;147.4649
13.28969;171.1507
13.29424;184.9308
13.29878;200.1292
13.30333;216.937
13.30787;235.4041
13.31242;255.7329
13.31696;277.948
13.32151;302.2515
13.32605;328.6257
13.3306;357.257
13.33514;388.065
13.34423;456.5043
13.35332;533.6329
13.36333;627.396
13.37333;727.8969
13.39333;933.6446
13.40382;1032.994
13.41431;1117.833
13.4248;1181.89
13.43528;1220.101
13.4432;1229.896
13.45115;1222.624
13.4643;1174.297
13.47745;1086.6
13.4906;970.1669
13.50374;837.922
13.51811;689.8917
13.53248;551.227
13.53967;488.2653
13.54685;430.5766
13.55403;378.3892
13.56121;331.7751
13.5678;293.7893
13.57438;260.2255
13.58097;230.6909
13.58755;204.9356
13.59414;182.5154
13.60072;163.1278
13.60731;146.352
13.61389;131.8977
13.62048;119.4067
13.62706;108.6344
13.63365;99.29775
13.64023;91.20732
13.64682;84.15072
13.6534;77.9897
13.66657;67.79566
13.68094;59.1428
13.69531;52.34532
13.70968;46.89848
13.72404;42.46191
13.73841;38.79182
13.75278;35.72308
13.76715;33.13328
13.78151;30.93284
13.81025;27.43199
13.83898;24.83418
13.86771;22.89225
13.89644;21.44418
13.92518;20.38115
13.95391;19.6314
13.98265;19.14605
14.01138;18.89325
14.05688;18.9214
14.10238;19.44826
14.14788;20.48858
14.19337;22.10697
14.23887;24.42912
14.26162;25.91428
14.28436;27.66008
14.30711;29.71411
14.32986;32.13567
14.35261;35.00384
14.37535;38.42145
14.3993;42.76876
14.42324;48.09495
14.44719;54.70386
14.47113;63.01367
14.48311;67.99413
14.49508;73.64784
14.50705;80.10339
14.51902;87.51391
14.531;96.07513
14.54297;106.0033
14.55494;117.5853
14.56691;131.1584
14.58008;148.8704
14.59325;170.0916
14.60642;195.5086
14.61301;210.0265
14.61959;225.8379
14.63276;261.7511
14.64593;303.7595
14.6591;352.0626
14.67227;406.3706
14.68599;468.2977
14.69971;533.713
14.72714;662.3036
14.74086;717.4533
14.75457;760.7567
14.76829;788.6103
14.782;798.4877
14.791;794.7085
14.8;782.9273
14.81203;755.5453
14.82405;716.6649
14.83608;668.7533
14.8481;614.7634
14.87215;499.7677
14.89619;390.9993
14.91356;322.9062
14.93093;265.5388
14.93962;240.8538
14.9483;218.7178
14.95698;198.931
14.96566;181.2999
14.97435;165.6045
14.98303;151.6782
15.0004;128.2999
15.01777;109.7786
15.03513;94.99631
15.05067;84.20696
15.06621;75.22408
15.08175;67.67822
15.09729;61.28464
15.11283;55.82316
15.12837;51.12244
15.14391;47.04829
15.15944;43.49697
15.19052;37.63209
15.2216;33.0371
15.25268;29.38479
15.28375;26.45079
15.32032;23.70292
15.35688;21.54829
15.39344;19.86099
15.43;18.55215
15.47388;17.39075
15.51775;16.60754
15.56163;16.16413
15.6055;16.04714
15.66407;16.40425
15.72263;17.38755
15.78119;19.05648
15.83975;21.37026
15.88382;23.37308
15.92788;25.32645
15.97194;26.86656
15.99397;27.36149
16.016;27.62266
16.0455;27.57471
16.075;27.07955
16.1045;26.20034
16.134;25.04385
16.18835;22.61495
16.24269;20.40811
16.26987;19.55164
16.29704;18.91801
16.32421;18.54066
16.35138;18.45353
16.37125;18.59645
16.3961;19.05466
16.42094;19.87086
16.44579;21.11174
16.47063;22.85773
16.49548;25.20029
16.52032;28.21725
16.54516;31.94268
16.57;36.31032
16.60075;42.25568
16.6315;48.00511
16.64688;50.451
16.66225;52.40637
16.67763;53.74087
16.693;54.3552
16.71588;53.8456
16.73875;51.70767
16.76163;48.24324
16.7845;43.91395
16.82811;34.99237
16.84992;30.85749
16.87172;27.18859
16.89353;24.04095
16.91533;21.40801
16.93714;19.23931
16.95894;17.47315
16.97194;16.58409
16.98493;15.80238
17.01092;14.51285
17.03691;13.52551
17.06289;12.77973
17.08888;12.22968
17.11487;11.84297
17.14086;11.59672
17.16684;11.47564
17.19883;11.48488
17.23081;11.6622
17.2628;12.01017
17.29478;12.54096
17.32677;13.2785
17.35875;14.2597
17.39073;15.54044
17.42271;17.20246
17.4507;19.06422
17.47869;21.43123
17.50668;24.48552
17.52067;26.35277
17.53466;28.50975
17.54866;31.02286
17.56265;33.97373
17.57664;37.47896
17.59063;41.69709
17.60463;46.85532
17.61862;53.26534
17.63261;61.38946
17.63961;66.2942
17.6466;71.88652
17.6536;78.30818
17.6606;85.69967
17.6676;94.2333
17.67459;104.0924
17.68159;115.5306
17.68859;128.7874
17.69559;144.1407
17.70258;161.8627
17.71308;193.6621
17.72357;232.5923
17.73407;279.7262
17.74456;335.7623
17.75506;401.2234
17.76555;475.8484
17.77605;558.9231
17.78654;648.5868
17.79754;746.9163
17.80853;845.612
17.81952;939.9545
17.83051;1024.69
17.84029;1087.785
17.85006;1135.797
17.85983;1166.178
17.8696;1177.223
17.87735;1171.783
17.89122;1131.565
17.90509;1056.541
17.91896;954.8229
17.93282;836.6389
17.96503;553.7862
17.98114;430.9867
17.98919;377.2933
17.99724;329.0857
18.00463;289.6546
18.01201;254.7419
18.01939;224.0529
18.02677;197.2823
18.03416;174.0549
18.04154;154.069
18.04892;136.9263
18.0563;122.2762
18.06369;109.7761
18.07107;99.16215
18.07845;90.15192
18.08583;82.51509
18.09321;76.05438
18.10059;70.60333
18.10797;66.02342
18.11535;62.20067
18.12609;57.80308
18.13683;54.59222
18.14757;52.40121
18.1583;51.1005
18.16904;50.57624
18.17978;50.72274
18.19816;52.19308
18.21653;54.60009
18.23491;57.12431
18.25328;58.8925
18.26463;59.27059
18.27597;58.94566
18.2805;58.60275
18.29408;56.83113
18.30765;54.00371
18.32471;49.21901
18.34177;43.55074
18.35883;37.58441
18.37589;31.84545
18.38863;27.93938
18.40137;24.46419
18.41411;21.45735
18.42685;18.91332
18.43959;16.79648
18.45233;15.05401
18.46507;13.62654
18.47781;12.456
18.49055;11.49028
18.50329;10.68544
18.52877;9.424589
18.55425;8.476259
18.57973;7.72742
18.6159;6.887112
18.65206;6.221971
18.68823;5.676902
18.72439;5.219787
18.76056;4.829924
18.79672;4.493715
18.86904;3.944109
18.94137;3.515418
19.0137;3.174533
19.08603;2.899467
19.15835;2.6723
19.26356;2.407418
19.36877;2.204347
19.47398;2.049691
19.57918;1.935233
19.65809;1.873179
19.73699;1.831125
19.8159;1.810217
19.8948;1.813401
20.0;1.86446
20.0525;1.9167
20.10499;1.994456
20.15748;2.107695
20.20997;2.271401
20.26247;2.509743
20.28872;2.669202
20.31496;2.86598
20.34121;3.112439
20.36745;3.426346
20.3937;3.835241
20.40682;4.087791
20.41994;4.382081
20.43963;4.924571
20.45932;5.631342
20.46917;6.067392
20.47901;6.572696
20.48885;7.161554
20.49869;7.850441
20.50854;8.659479
20.51838;9.609064
20.52822;10.72454
20.53806;12.03254
20.54791;13.5624
20.55775;15.33834
20.56759;17.38668
20.57743;19.72734
20.58728;22.3752
20.59712;25.3257
20.60696;28.56773
20.6168;32.07031
20.65616;47.37673
20.66666;51.27415
20.6815;56.13292
20.69634;59.85145
20.71118;62.07977
20.72602;62.59803
20.73654;61.89432
20.74706;60.33799
20.75758;58.0075
20.7681;55.01643
20.79239;46.37225
20.81668;36.81528
20.84097;27.91582
20.85311;24.0287
20.86525;20.59328
20.87464;18.2537
20.88402;16.18629
20.89341;14.37204
20.90279;12.79521
20.91218;11.42984
20.92156;10.25511
20.93094;9.245954
20.94032;8.380051
20.94971;7.636155
20.95909;6.997474
20.96847;6.447062
20.97785;5.971056
20.99662;5.196647
21.01538;4.601855
21.02753;4.287661
21.03967;4.017305
21.06396;3.577621
21.08825;3.238118
21.11253;2.970457
21.13682;2.755733
21.1611;2.581454
21.18539;2.438622
21.20967;2.321014
21.25824;2.143852
21.30681;2.025105
21.35538;1.950419
21.40395;1.911849
21.4459;1.905669
21.48785;1.926893
21.5298;1.982253
21.57175;2.085836
21.59273;2.164282
21.6137;2.269218
21.63468;2.413124
21.65565;2.617723
21.66614;2.754121
21.67663;2.922365
21.68712;3.132072
21.6976;3.395423
21.70809;3.728747
21.71857;4.151013
21.72906;4.686669
21.73954;5.362153
21.74837;6.062595
21.7572;6.9036
21.76769;8.111907
21.77818;9.575283
21.78867;11.3169
21.79916;13.34911
21.80965;15.66884
21.82014;18.25325
21.83063;21.05646
21.84111;24.00518
21.86429;30.55535
21.87588;33.52307
21.88747;36.05078
21.8985;37.89862
21.90975;39.1031
21.921;39.54223
21.92663;39.46361
21.93507;38.97593
21.9435;38.06415
21.95333;36.512
21.96315;34.51037
21.9828;29.54368
22.01674;20.06387
22.03371;15.826
22.0422;13.95448
22.05068;12.27073
22.06229;10.27225
22.0739;8.617096
22.08551;7.27689
22.09712;6.212862
22.10873;5.382046
22.12034;4.741973
22.13195;4.253777
22.14356;3.883892
22.15785;3.550599
22.17214;3.314991
22.18643;3.148229
22.20072;3.030207
22.2293;2.890138
22.25787;2.830949
22.28288;2.822262
22.30789;2.843634
22.3579;2.958751
22.40791;3.160912
22.45792;3.45626
22.50793;3.867543
22.53294;4.128708
22.55794;4.435962
22.58295;4.798881
22.60795;5.229098
22.63296;5.742201
22.65796;6.357163
22.68511;7.169149
22.71226;8.169169
22.73941;9.403664
22.76655;10.92278
22.7937;12.77391
22.82084;14.98098
22.84799;17.52584
22.87513;20.31497
22.90938;23.89291
22.94363;27.0125
22.96076;28.20128
22.97788;29.04591
22.99501;29.49615
23.01213;29.52499
23.02712;29.20507
23.0421;28.58243
23.07207;26.57218
23.10204;23.87187
23.132;20.90805
23.16071;18.15252
23.18941;15.691
23.21812;13.61871
23.24682;11.95195
23.27553;10.657
23.30423;9.68335
23.33293;8.978084
23.36163;8.496435
23.39294;8.185948
23.42425;8.070382
23.44944;8.106584
23.47463;8.253146
23.49982;8.508969
23.525;8.87441
23.55019;9.350162
23.57538;9.934485
23.62575;11.40253
23.679;13.29497
23.73225;15.43975
23.75888;16.64855
23.7855;18.05216
23.80547;19.32961
23.82544;20.91406
23.84541;22.94951
23.86538;25.62304
23.88096;28.29848
23.89653;31.62235
23.91211;35.72598
23.92768;40.72122
23.94326;46.70203
23.95883;53.69318
23.97441;61.65292
23.98998;70.41128
23.99888;75.67386
24.02277;90.04707
24.04666;103.2843
24.07055;113.2877
24.0825;116.4768
24.09444;118.2207
24.103;118.5288
24.12013;116.7523
24.13725;111.9622
24.16175;100.8347
24.18625;86.55134
24.21075;71.34873
24.23525;57.0699
24.25221;48.34994
24.26916;40.79626
24.28612;34.42467
24.30307;29.16985
24.32003;24.89627
24.33698;21.45701
24.35393;18.69836
24.37088;16.48414
24.39244;14.27498
24.414;12.57469
24.43197;11.44559
24.44994;10.51458
24.46791;9.73699
24.48588;9.078939
24.52182;8.024008
24.55775;7.206829
24.58808;6.638068
24.6184;6.146859
24.67904;5.329324
24.73968;4.680518
24.80032;4.174581
24.86096;3.793632
24.9216;3.517271
24.98224;3.32549
25.04288;3.202401
25.09019;3.146826
25.1375;3.122479
25.2203;3.146501
25.3031;3.250174
25.3859;3.436709
25.46869;3.719171
25.55149;4.124586
25.59289;4.385088
25.63429;4.692795
25.67569;5.056717
25.71709;5.488581
25.75849;6.00364
25.79988;6.621648
25.84128;7.369163
25.88268;8.281502
25.92408;9.408036
25.96548;10.81885
26.00688;12.6137
26.02758;13.69743
26.04828;14.93469
26.06898;16.3529
26.08968;17.98471
26.11038;19.86869
26.13107;22.04856
26.161;25.83163
26.19093;30.51247
26.22086;36.25735
26.25079;43.18205
26.28072;51.27544
26.31065;60.30389
26.34058;69.72906
26.3705;78.68939
26.39;83.77108
26.4095;87.89067
26.429;90.77487
26.4485;92.22051
26.468;92.12248
26.4875;90.48871
26.507;87.43892
26.5265;83.18745
26.55257;76.11746
26.57863;68.14185
26.60469;59.94817
26.63075;52.08208
26.65682;44.9001
26.68288;38.58848
26.70894;33.18544
26.735;28.64118
26.76079;24.89405
26.78657;21.78397
26.81235;19.2025
26.83813;17.05471
26.86391;15.26052
26.88969;13.75449
26.91547;12.48406
26.94125;11.40735
26.96043;10.71195
26.9796;10.09432
26.99877;9.544648
27.01794;9.054973
27.03712;8.618361
27.05629;8.229611
27.09463;7.576757
27.13298;7.066619
27.17132;6.678784
27.19049;6.52585
27.20966;6.39814
27.22883;6.294229
27.248;6.21271
27.2795;6.123411
27.311;6.08287
27.33463;6.078771
27.35825;6.091816
27.4055;6.146262
27.5;6.198331
27.54982;6.11737
27.59963;5.953452
27.64944;5.737191
27.69925;5.511068
27.79888;5.163418
27.84869;5.076585
27.8985;5.054998
27.97052;5.140002
28.04254;5.3646
28.07855;5.531991
28.11456;5.738942
28.15057;5.988556
28.18657;6.2847
28.22258;6.632393
28.25859;7.037346
28.2946;7.506268
28.3306;8.046549
28.36661;8.666661
28.40262;9.374854
28.43863;10.17905
28.47463;11.0854
28.527;12.59248
28.57341;14.10557
28.61982;15.74917
